,Unnamed: 0,Villageid,Primary_key,LPCD_Weighted,LPCD_Min,LPCD_Max,State name,District name,Block name,Gram panchayat,Village name,Sample source,Sample Id,Lab name,Lab name agg,Scheme Type,Sample collection,Sample tested,Free residual Chlorine (mg/l),Total Alkalinity (as Calcium Carbonate) (mg/l),Turbidity (NTU),TDS (mg/l),Fluoride (as F) (mg/l),Colour (Hazen units),Total Hardness (As CaCO3) (mg/l),Sulphate (as SO4) (mg/l),Total coliform (CFU/ 100 ml),Iron (As Fe) (mg/l),E. coli (CFU/100 ml),Odour (NA),Chloride (as Cl) (mg/l),Nitrate (as NO3) (mg/l),pH (NA),Arsenic (mg/l),S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
238,238,158154.0,HUNSUR_KADEMANUGANHALLI_KADEMANUGANAHALLI,39.91,0.0,50.34,Karnataka,Mysuru,Hunsur,Kademanuganhalli,Kademanuganahalli,"Source Type : Deep Tubewell, location : village limit",U696709S11633343,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,19/04/2023,20/04/2023,,344.72923076923075,0.7538461538461539,767.3846153846154,0.91,1.0,409.36,43.80076923076923,,0.3384615384615385,,0.0,61.143076923076926,35.84307692307693,7.438461538461539,,242,Karnataka,15,Mysuru,202,Hunsur,2579,Kademanuganhalli,299740,Kademanuganahalli,Kademanuganahalli,618365.0,618365,Kademanuganahalli,1817,518,302,997,419,254,0,
239,239,158269.0,HUNSUR_KADEMANUGANHALLI_UDUVEPURA,34.31,0.0,44.98,Karnataka,Mysuru,Hunsur,Kademanuganhalli,Uduvepura,"Source Type : Deep Tubewell, location : village limit",U696709S11633536,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,20/04/2023,21/04/2023,,315.39,0.675,705.0,0.79,1.0,364.8875,50.0025,,0.305,,0.0,58.8025,31.9825,7.5,,243,Karnataka,15,Mysuru,202,HUNSUR,2579,KADEMANUGANHALLI,299740,UDUVEPURA,Uduvepura,618366.0,618366,Uduvepura,1045,17,672,356,258,177,0,
240,240,158237.0,HUNSUR_KALLAHALLI_ADIGANAHALLI,31.71,31.71,31.71,Karnataka,Mysuru,Hunsur,KALLAHALLI,ADIGANAHALLI,"Source Type : Deep Tubewell, location : Near Road",U696709S15945794,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,18/10/2023,20/10/2023,,501.84,0.4666666666666666,1132.6666666666667,0.9266666666666667,1.0,619.6366666666667,51.68333333333334,,0.35,,0.0,113.3,42.78333333333333,7.433333333333334,,244,Karnataka,15,Mysuru,202,HUNSUR,2579,KALLAHALLI,63063,ADIGANAHALLI,Adiganahalli,618346.0,618346,Adiganahalli,564,167,0,397,116,116,0,
241,241,158238.0,HUNSUR_KALLAHALLI_HUNSEGALA,49.74,49.74,49.74,Karnataka,Mysuru,Hunsur,KALLAHALLI,HUNSEGALA,"Source Type : Deep Tubewell, location : Near Road",U696709S15945809,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,18/10/2023,19/10/2023,,392.7,0.525,926.5,0.81,1.0,502.3825,43.555,,0.3375,,0.0,95.9675,39.5225,7.35,,245,Karnataka,15,Mysuru,202,HUNSUR,2579,KALLAHALLI,63063,HUNSEGALA,Hunasegala,618353.0,618353,Hunasegala,950,396,0,554,182,182,0,
242,242,158236.0,HUNSUR_KALLAHALLI_KALLAHALLI,44.93,44.93,44.93,Karnataka,Mysuru,Hunsur,KALLAHALLI,KALLAHALLI,"Source Type : Deep Tubewell, location : in habitaiton",U696709S16055645,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,25/10/2023,26/10/2023,,385.1181818181818,0.7909090909090909,868.9090909090909,0.8600000000000001,1.0909090909090908,478.7736363636364,37.27545454545455,,0.3145454545454545,,0.0,77.80181818181818,33.25090909090909,7.427272727272728,,246,Karnataka,15,Mysuru,202,HUNSUR,2579,KALLAHALLI,63063,KALLAHALLI,Kallahalli,618342.0,618342,Kallahalli,2866,438,159,2269,601,592,0,
243,243,158242.0,HUNSUR_KALLAHALLI_KALLAHALLI KAVAL,50.41,50.41,50.41,Karnataka,Mysuru,Hunsur,KALLAHALLI,KALLAHALLI KAVAL,"Source Type : Deep Tubewell, location : village limit",U696709S16055618,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,25/10/2023,26/10/2023,,507.5,1.2,1258.0,1.12,1.0,720.65,51.68,,0.5,,0.0,127.75,43.23,7.2,,247,Karnataka,15,Mysuru,202,HUNSUR,2579,KALLAHALLI,63063,KALLAHALLI KAVAL,Kallahallikaval,618347.0,618347,Kallahallikaval,218,19,15,184,46,39,0,
244,244,158240.0,HUNSUR_KALLAHALLI_M.R.HOSAHALLI,28.17,28.17,28.17,Karnataka,Mysuru,Hunsur,KALLAHALLI,M.R.HOSAHALLI,"Source Type : Deep Tubewell, location : village limit",U696709S15983136,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,19/10/2023,20/10/2023,,495.72,0.5499999999999999,1086.5,0.8975,1.0,587.5975,45.1925,,0.33,,0.0,113.465,42.5525,7.375,,248,Karnataka,15,Mysuru,202,HUNSUR,2579,KALLAHALLI,63063,M.R.HOSAHALLI,Muthurayana Hosahalli,618341.0,618341,Muthurayana Hosahalli,2280,197,953,1130,487,482,0,
245,245,158150.0,HUNSUR_KARANAKUPPE_HARINAHALLI,47.97,43.84,49.93,Karnataka,Mysuru,Hunsur,Karanakuppe,Harinahalli,"Source Type : Deep Tubewell, location : village limit",U696709S11504367,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,12/04/2023,13/04/2023,,429.135,0.85,1114.5,1.135,1.0,613.36,61.77625,0.0,0.36625,,0.0,129.84625,43.5725,7.3125,,249,Karnataka,15,Mysuru,202,Hunsur,2579,Karanakuppe,63051,Harinahalli,Harinahalli,618340.0,618340,Harinahalli,1062,226,212,624,253,253,0,
246,246,158157.0,HUNSUR_KARANAKUPPE_HEMMEGE,51.02,22.34,102.64,Karnataka,Mysuru,Hunsur,Karanakuppe,Hemmege,"Source Type : Deep Tubewell, location : Near Village Limit",U696709S11535111,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,15/04/2023,17/04/2023,,390.29,0.5285714285714286,1011.0,0.9071428571428573,1.0,545.6442857142857,63.84,0.0,0.3607142857142857,,0.0,114.28,39.93285714285714,7.45,,250,Karnataka,15,Mysuru,202,Hunsur,2579,Karanakuppe,63051,Hemmege,Hemmige,618357.0,618357,Hemmige,2059,702,531,826,486,362,0,
247,247,158152.0,HUNSUR_KARANAKUPPE_HULAGANAHALLI,49.77,49.77,49.77,Karnataka,Mysuru,Hunsur,Karanakuppe,Hulaganahalli,"Source Type : Deep Tubewell, location : Village Limit",U696709S11525611,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,13/04/2023,15/04/2023,,233.16,0.15,686.0,0.695,1.0,372.135,63.715,0.0,0.29,,0.0,56.735,43.36,7.5,,251,Karnataka,15,Mysuru,202,Hunsur,2579,Karanakuppe,63051,Hulaganahalli,Hulaganahalli,618338.0,618338,HULUGANAHALLI,115,0,74,41,22,22,0,
248,248,158153.0,HUNSUR_KARANAKUPPE_KANNAGAL,24.25,24.25,24.25,Karnataka,Mysuru,Hunsur,Karanakuppe,Kannagal,"Source Type : Deep Tubewell, location : Near Prabuswamy House",U696709S11525503,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,13/04/2023,15/04/2023,,420.76,0.9,1054.6666666666667,1.1216666666666666,1.0,576.0116666666667,59.92166666666666,0.0,0.3683333333333333,,0.0,117.03666666666668,42.485,7.45,,252,Karnataka,15,Mysuru,202,Hunsur,2579,Karanakuppe,63051,Kannagal,Kanagal,618337.0,618337,Kanagal,1233,28,560,645,270,270,0,
249,249,158156.0,HUNSUR_KARANAKUPPE_KARANAKUPPE,25.83,25.83,25.83,Karnataka,Mysuru,Hunsur,Karanakuppe,Karanakuppe,"Source Type : Deep Tubewell, location : village limit",U696709S11504450,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,12/04/2023,13/04/2023,,489.636,0.92,1174.8,1.138,1.0,631.79,72.83,0.0,0.3379999999999999,,0.0,169.56400000000002,43.604,7.3,,253,Karnataka,15,Mysuru,202,Hunsur,2579,Karanakuppe,63051,Karanakuppe,Karnakuppe,618355.0,618355,Karnakuppe,944,262,24,658,210,183,0,
250,250,158151.0,HUNSUR_KARANAKUPPE_VADLIMANUGANAHALLI,56.14,56.14,56.14,Karnataka,Mysuru,Hunsur,Karanakuppe,Vadlimanuganahalli,Anganwadi name : VADLIMANUGANA HALLI,U696709S11525624,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,13/04/2023,15/04/2023,,430.14,0.525,986.5,0.9325,1.0,527.725,63.82,0.0,0.31,,0.0,94.015,36.2275,7.5,,254,Karnataka,15,Mysuru,202,Hunsur,2579,Karanakuppe,63051,Vadlimanuganahalli,Vadlimanuganahalli,618339.0,618339,Vadlimanuganahalli,404,0,150,254,90,90,0,
251,251,158195.0,HUNSUR_KARIMUDDANAHALLI_KAADAVADDARAGUDI,45.53,0.0,52.17,Karnataka,Mysuru,Hunsur,Karimuddanahalli,Kaadavaddaragudi,"Others, location : Near Rajegowda house",U696709S15690740,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,06/10/2023,07/10/2023,,350.11529411764707,0.5647058823529412,741.2941176470588,0.8405882352941177,1.0,393.37470588235294,35.08117647058823,,0.3023529411764705,,0.0,69.90588235294118,25.47647058823529,7.435294117647059,,255,Karnataka,15,Mysuru,202,Hunsur,2579,Karimuddanahalli,63056,Kaadavaddaragudi,Kadavaddaragudi,618499.0,618499,Kadavaddaragudi,1075,253,296,526,264,88,0,
252,252,158193.0,HUNSUR_KARIMUDDANAHALLI_KARIMUDDANAHALLI,32.17,0.0,49.95,Karnataka,Mysuru,Hunsur,Karimuddanahalli,Karimuddanahalli,"Source Type : Deep Tubewell, location : village limit",U696709S15291876,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,16/09/2023,19/09/2023,,453.1333333333333,0.7133333333333333,1002.0,0.856,1.0,550.2246666666667,44.586,0.0,0.3266666666666667,,0.0,98.37133333333333,35.507333333333335,7.533333333333333,,256,Karnataka,15,Mysuru,202,Hunsur,2579,Karimuddanahalli,63056,Karimuddanahalli,Karimuddanahalli,618492.0,618492,Karimuddanahalli,2699,503,236,1960,742,650,0,
253,253,158194.0,HUNSUR_KARIMUDDANAHALLI_KUTTAVADI,49.72,49.54,49.86,Karnataka,Mysuru,Hunsur,Karimuddanahalli,Kuttavadi,"Source Type : Deep Tubewell, location : in habitaiton",U696709S15553856,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,29/09/2023,30/09/2023,,373.5070588235294,0.5176470588235295,821.5294117647059,0.788235294117647,1.0,449.6282352941176,38.60647058823529,0.0,0.3329411764705882,,0.0,76.98941176470588,25.09588235294117,7.447058823529411,,257,Karnataka,15,Mysuru,202,Hunsur,2579,Karimuddanahalli,63056,Kuttavadi,Kuttavadi,618500.0,618500,Kuttavadi,1858,76,304,1478,485,472,0,
254,254,158192.0,HUNSUR_KARIMUDDANAHALLI_MUDLAPURA,48.17,48.17,48.17,Karnataka,Mysuru,Hunsur,Karimuddanahalli,Mudlapura,"Source Type : Deep Tubewell, location : Near Village Limit",U696709S18848144,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,07/03/2024,11/03/2024,,270.64,0.0,600.0,0.26,1.0,352.32,25.52,0.0,0.3,,,48.59,9.48,7.5,,258,Karnataka,15,Mysuru,202,Hunsur,2579,Karimuddanahalli,63056,Mudlapura,Mudlapura,618501.0,618501,Mudlapura,53,12,0,41,20,20,0,
255,255,158196.0,HUNSUR_KARIMUDDANAHALLI_THARIKALNALA,37.19,32.42,50.06,Karnataka,Mysuru,Hunsur,Karimuddanahalli,Tharikalnala,"Source Type : Deep Tubewell, location : village limit",U696709S15553897,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,29/09/2023,30/09/2023,,352.605,0.4583333333333333,737.8333333333334,0.7991666666666667,1.0,408.9508333333333,29.364166666666662,0.0,0.3075,,0.0,59.774166666666666,19.539166666666667,7.516666666666667,,259,Karnataka,15,Mysuru,202,Hunsur,2579,Karimuddanahalli,63056,Tharikalnala,Tharikalnala,618495.0,618495,Tharikalnala,1165,816,38,311,276,248,0,
256,256,158283.0,HUNSUR_KATTEMALALAVADI_KATTEMALALAVADI,37.75,37.43,37.77,Karnataka,Mysuru,Hunsur,Kattemalalavadi,Kattemalalavadi,"Source Type : Filter Points, location : in habitaiton",U696709S18366501,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,13/02/2024,14/02/2024,,373.70454545454544,0.5272727272727272,838.2727272727273,0.818,1.0,471.1809090909091,35.24454545454545,0.0,0.3253181818181818,,0.0,76.86045454545454,26.168636363636367,7.483636363636363,,260,Karnataka,15,Mysuru,202,Hunsur,2579,Kattemalalavadi,63069,Kattemalalavadi,Kattemalalavadi,618318.0,618318,KATTEMALALAVADI,10266,7015,833,2418,1618,1616,0,
257,257,158092.0,HUNSUR_KIRANGURU_DASANAPURA,36.16,36.16,36.16,Karnataka,Mysuru,Hunsur,KIRANGURU,Dasanapura,"Source Type : Deep Tubewell, location : village limit",U696709S12884573,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,16/06/2023,17/06/2023,,459.97428571428566,1.2,1230.0,0.96,1.0,712.6404285714286,55.68,,0.38,,0.0,146.76285714285714,40.112857142857145,7.457142857142857,,261,Karnataka,15,Mysuru,202,Hunsur,2579,Kiranguru,299741,Dasanapura,Dasanapura,618382.0,618382,Dasanapura,1460,154,1001,305,292,161,0,
258,258,158204.0,HUNSUR_KIRANGURU_HARALAHALLI,29.28,29.28,29.28,Karnataka,Mysuru,Hunsur,KIRANGURU,Haralahalli,"Source Type : Deep Tubewell, location : Near Raod (Adwal)",U696709S12810179,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,14/06/2023,15/06/2023,,396.5075,0.675,921.5,0.96875,1.0,506.455,44.401428571428575,,0.31,,0.0,90.99375,34.945,7.4,,262,Karnataka,15,Mysuru,202,Hunsur,2579,Kiranguru,299741,Haralahalli,Haralahalli,618379.0,618379,Haralahalli,999,42,288,669,248,248,0,
259,259,158090.0,HUNSUR_KIRANGURU_HINDAGUDLU,34.68,34.68,34.68,Karnataka,Mysuru,Hunsur,KIRANGURU,HINDAGUDLU,"Source Type : Deep Tubewell, location : village limit",U696709S12847693,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,15/06/2023,16/06/2023,,355.5466666666667,0.4666666666666666,816.0,0.7466666666666667,1.0,432.39,36.73,,0.31,,0.0,74.36,41.84666666666666,7.266666666666667,,263,Karnataka,15,Mysuru,202,HUNSUR,2579,KIRANGURU,299741,HINDAGUDLU,Hindugodlu,618381.0,618381,Hindugodlu,1325,319,289,717,275,275,0,
260,260,158202.0,HUNSUR_KIRANGURU_KIRANGURU,48.34,40.47,50.84,Karnataka,Mysuru,Hunsur,KIRANGURU,Kiranguru,"Source Type : Deep Tubewell, location : in habitaiton",U696709S12893779,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,16/06/2023,17/06/2023,,353.65142857142854,0.6571428571428571,802.2857142857143,0.9685714285714286,1.0,434.6757142857143,34.22428571428571,,0.3085714285714286,,0.0,67.37142857142858,42.59571428571429,7.3,,264,Karnataka,15,Mysuru,202,Hunsur,2579,Kiranguru,299741,Kiranguru,Kiranguru,618370.0,618370,Kiranguru,1410,454,35,921,348,268,0,
261,261,703956.0,HUNSUR_KIRANGURU_MADAHALLI,49.69,49.69,49.69,Karnataka,Mysuru,Hunsur,KIRANGURU,Madahalli,"Others, location : Near Shankarapura Hadi",U696709S12894295,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,16/06/2023,17/06/2023,,374.12,0.4,906.0,0.9,1.0,504.4500000000001,43.515,,0.29,,0.0,85.12,43.195,7.550000000000001,,7,Karnataka,15,Mysuru,202,HUNSUR,2579,KIRANGURU,299741,MADAHALLI,,0.0,618433,MADAHALLI,0,0,0,0,0,0,0,Non feasible
262,262,158214.0,HUNSUR_KOTHEGALA_KOTHEGALA,32.63,32.63,32.63,Karnataka,Mysuru,Hunsur,Kothegala,Kothegala,Anganwadi name : KOTTEGALA,U696709S16187294,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,31/10/2023,02/11/2023,,350.9485714285714,0.3999999999999999,804.8571428571429,0.8814285714285715,1.0,427.12,37.24285714285714,0.0,0.3114285714285714,,0.0,81.17714285714285,26.49857142857143,7.371428571428572,,266,Karnataka,15,Mysuru,202,Hunsur,2579,Kothegala,63059,Kothegala,Kothegala,618334.0,618334,Kothegala,2155,243,201,1711,569,532,36,
263,263,158218.0,HUNSUR_KOTHEGALA_NAGANAHALLI,36.19,36.19,36.19,Karnataka,Mysuru,Hunsur,Kothegala,Naganahalli,"Source Type : Deep Tubewell, location : Village Limit",U696709S16093549,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,26/10/2023,27/10/2023,,453.096,0.54,992.8,1.032,1.0,531.918,55.376,0.0,0.3399999999999999,,0.0,102.978,34.92,7.540000000000001,,267,Karnataka,15,Mysuru,202,Hunsur,2579,Kothegala,63059,Naganahalli,Naganahalli,618344.0,618344,Naganahalli,481,233,0,248,75,75,0,
264,264,158219.0,HUNSUR_KOTHEGALA_THAMMADAHALLI,40.92,38.8,49.59,Karnataka,Mysuru,Hunsur,Kothegala,Thammadahalli,"Source Type : Deep Tubewell, location : village limit",U696709S16094193,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,26/10/2023,27/10/2023,,364.9436363636364,0.5363636363636364,753.2727272727273,0.7509090909090909,1.0,407.3572727272728,33.093636363636364,0.0,0.3136363636363636,,0.0,64.28,23.319090909090907,7.390909090909091,,268,Karnataka,15,Mysuru,202,Hunsur,2579,Kothegala,63059,Thammadahalli,Thammadahalli,618165.0,618343,Tammadahalli,1343,354,744,245,346,346,0,
265,265,158216.0,HUNSUR_KOTHEGALA_THIPPLAPURA,36.16,36.16,36.16,Karnataka,Mysuru,Hunsur,Kothegala,THIPPLAPURA,School name : HPS,U696709S16187254,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,31/10/2023,02/11/2023,,405.2171428571429,0.4857142857142857,930.5714285714286,1.0514285714285714,1.0,520.657142857143,51.37571428571429,0.0,0.3128571428571428,,0.0,72.31285714285714,38.37285714285714,7.414285714285714,,269,Karnataka,15,Mysuru,202,HUNSUR,2579,KOTHEGALA,63059,THIPPLAPURA,Thippalapura,618315.0,618315,Thippalapura,1070,236,0,834,251,220,30,
266,266,158215.0,HUNSUR_KOTHEGALA_YAMAGUMBA,47.51,47.51,47.51,Karnataka,Mysuru,Hunsur,Kothegala,Yamagumba,"Source Type : Deep Tubewell, location : Near Village Limit",U696709S16162116,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,30/10/2023,31/10/2023,,367.96,0.5166666666666667,845.3333333333334,0.8316666666666667,1.0,450.625,46.92333333333334,0.0,0.3233333333333333,,0.0,91.31166666666668,33.093333333333334,7.55,,270,Karnataka,15,Mysuru,202,Hunsur,2579,Kothegala,63059,Yamagumba,Yamagumbha,618333.0,618333,Yamagumbha,2045,262,139,1644,498,497,0,
267,267,158258.0,HUNSUR_MANUGANAHALLY_ANKANAHALLI,54.81,51.05,55.87,Karnataka,Mysuru,Hunsur,MANUGANAHALLY,ANKANAHALLI,"Source Type : Deep Tubewell, location : Near Road",U696709S18673725,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,28/02/2024,29/02/2024,,416.9775,0.5375,904.75,0.8425,1.0,507.9575,43.3825,0.0,0.28875,,0.0,79.9375,20.77875,7.3875,,271,Karnataka,15,Mysuru,202,HUNSUR,2579,MANUGANAHALLY,63066,ANKANAHALLI,Ankanahalli,618469.0,618469,Ankanahalli,919,110,33,776,275,226,0,
268,268,158262.0,HUNSUR_MANUGANAHALLY_CHIKKADAGANAHALLI,55.24,55.24,55.24,Karnataka,Mysuru,Hunsur,MANUGANAHALLY,CHIKKADAGANAHALLI,"Source Type : Deep Tubewell, location : Near Village Limit",U696709S18673742,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,28/02/2024,29/02/2024,,382.54,0.4,841.5,0.83,1.0,473.885,36.75,0.0,0.32,,0.0,64.68,19.040000000000003,7.225,,272,Karnataka,15,Mysuru,202,HUNSUR,2579,MANUGANAHALLY,63066,CHIKKADAGANAHALLI,Chikkadanahalli,618468.0,618468,Chikkadanahalli,878,352,15,511,215,215,0,
269,269,158260.0,HUNSUR_MANUGANAHALLY_DEVARAHALLI,52.04,52.04,52.04,Karnataka,Mysuru,Hunsur,MANUGANAHALLY,DEVARAHALLI,"Source Type : Deep Tubewell, location : Near Village Limit",U696709S18673754,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,28/02/2024,29/02/2024,,343.5466666666667,0.55,772.0,0.8766666666666666,1.0,412.1433333333334,34.07333333333333,0.0,0.35,,0.0,83.58833333333334,23.676666666666662,7.416666666666667,,273,Karnataka,15,Mysuru,202,HUNSUR,2579,MANUGANAHALLY,63066,DEVARAHALLI,Devarahalli,618465.0,618465,DEVARAHALLI.,538,127,17,394,148,148,0,
270,270,590011.0,HUNSUR_MANUGANAHALLY_HANDANAHALLI,48.97,48.97,48.97,Karnataka,Mysuru,Hunsur,MANUGANAHALLY,HANDANAHALLI,"Source Type : River, location : Near Balmure Anekatt",U696709S18673718,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,28/02/2024,29/02/2024,,334.324,0.72,894.0,0.726,1.0,520.4680000000001,45.738,0.0,0.368,,0.0,93.392,28.602,7.459999999999999,,274,Karnataka,15,Mysuru,202,HUNSUR,2579,MANUGANAHALLY,63066,HANDANAHALLI,Handanahalli,618470.0,618470,Handanahalli,1705,68,1302,335,370,370,0,
271,271,158259.0,HUNSUR_MANUGANAHALLY_HULLANAHALLI,55.56,55.56,55.56,Karnataka,Mysuru,Hunsur,MANUGANAHALLY,HULLANAHALLI,"Source Type : River, location : Near Balmure Anekatt",U696709S18673760,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,28/02/2024,29/02/2024,,277.0266666666667,0.3,588.0,0.6683333333333333,1.0,333.98,26.24833333333333,0.0,0.275,,0.0,49.11333333333334,3.768333333333333,7.366666666666667,,275,Karnataka,15,Mysuru,202,HUNSUR,2579,MANUGANAHALLY,63066,HULLANAHALLI,Hullenahalli,618464.0,618464,Hullenahalli,1332,16,1058,258,342,342,0,
272,272,158257.0,HUNSUR_MANUGANAHALLY_MANUGANAHALLI,48.89,48.89,48.89,Karnataka,Mysuru,Hunsur,MANUGANAHALLY,MANUGANAHALLI,"Source Type : Deep Tubewell, location : village limit",U696709S18673747,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,28/02/2024,29/02/2024,,383.84,0.65,881.3333333333334,0.855,1.0,485.1033333333333,40.48666666666667,0.0,0.3733333333333333,,0.0,81.40666666666667,36.876666666666665,7.466666666666666,,276,Karnataka,15,Mysuru,202,HUNSUR,2579,MANUGANAHALLY,63066,MANUGANAHALLI,Manuganahalli,618466.0,618306,Manuganahalli,1260,77,32,1151,339,189,0,
273,273,158128.0,HUNSUR_MARADURU_HAGARANAHALLI,25.22,25.22,25.22,Karnataka,Mysuru,Hunsur,Maraduru,HAGARANAHALLI,"Others, location : Near Channel",U696709S12396764,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,29/05/2023,30/05/2023,,390.7254545454545,0.6636363636363636,992.0,0.9309090909090908,1.0,553.1390909090909,60.76636363636364,,0.3781818181818182,,0.0,102.43636363636364,33.10181818181818,7.472727272727273,,277,Karnataka,15,Mysuru,202,HUNSUR,2579,MARADURU,63046,HAGARANAHALLI,Hagaranahalli,618410.0,618410,Hagaranahalli,935,486,0,449,236,236,0,
274,274,590013.0,HUNSUR_MARADURU_KEBBEKOPPALU,28.59,28.59,28.59,Karnataka,Mysuru,Hunsur,Maraduru,Kebbekoppalu,"Others, location : Near Gurugala kere, Dombara colony",U696709S12313765,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS and MVS,25/05/2023,26/05/2023,,321.37111111111113,0.5222222222222223,755.5555555555555,0.8683333333333334,1.0,418.5233333333333,39.45333333333333,,0.3027777777777778,,0.0,58.115,31.85111111111111,7.44888888888889,,278,Karnataka,15,Mysuru,202,Hunsur,2579,Maraduru,63046,Kebbekoppalu,Kebbe Koppalu,618413.0,618413,Kebbe Koppalu,1154,448,0,706,271,271,0,
275,275,158127.0,HUNSUR_MARADURU_MARADURU,34.1,21.55,52.94,Karnataka,Mysuru,Hunsur,Maraduru,Maraduru,"Source Type : Deep Tubewell, location : Near Road",U696709S12313726,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,25/05/2023,26/05/2023,,401.89272727272726,0.9090909090909092,1035.6363636363635,0.9190909090909092,1.0,575.7336363636364,59.04363636363637,,0.3527272727272727,,0.0,114.9309090909091,38.60909090909091,7.368181818181818,,279,Karnataka,15,Mysuru,202,Hunsur,2579,Maraduru,63046,Maraduru,Maraduru,618412.0,618412,Maraduru,1640,112,407,1121,422,346,0,
276,276,158129.0,HUNSUR_MARADURU_RAYANAHALLI,49.63,49.63,49.63,Karnataka,Mysuru,Hunsur,Maraduru,RAYANAHALLI,School name : LPS,U696709S12398096,RDW&SD Water Quality Testing Lab HD Kote,['RDW&SD Water Quality Testing Lab HD Kote'],SVS,29/05/2023,30/05/2023,,362.996,0.49,797.6,0.7161,1.0,445.117,47.183,0.0,0.3153,,0.0,70.319,8.2524,7.532999999999999,,280,Karnataka,15,Mysuru,202,HUNSUR,2579,MARADURU,63046,RAYANAHALLI,Rayanahalli,618411.0,618411,Rayanahalli,559,222,12,325,137,23,0,
